"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1087","html-keyboard-response","131","585477","0.0-3.0-1.57","beima","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","132","585979","0.0-3.0-0.58","+","null","","","","","",""
"","836","html-keyboard-response","133","586817","0.0-3.0-1.58","ideisa","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","134","587319","0.0-3.0-0.59","+","null","","","","","",""
"","803","html-keyboard-response","135","588124","0.0-3.0-1.59","aivões","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","136","588626","0.0-3.0-0.60","+","null","","","","","",""
"","663","html-keyboard-response","137","589291","0.0-3.0-1.60","escumo","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","138","589793","0.0-3.0-0.61","+","null","","","","","",""
"","719","html-keyboard-response","139","590514","0.0-3.0-1.61","espaço","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","140","591018","0.0-3.0-0.62","+","null","","","","","",""
"","1649","html-keyboard-response","141","592669","0.0-3.0-1.62","pritas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","142","593170","0.0-3.0-0.63","+","null","","","","","",""
"","2926","html-keyboard-response","143","596098","0.0-3.0-1.63","hébies","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","144","596601","0.0-3.0-0.64","+","null","","","","","",""
"","966","html-keyboard-response","145","597569","0.0-3.0-1.64","pangos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","146","598071","0.0-3.0-0.65","+","null","","","","","",""
"","1735","html-keyboard-response","147","599809","0.0-3.0-1.65","jastor","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","148","600311","0.0-3.0-0.66","+","null","","","","","",""
"","900","html-keyboard-response","149","601213","0.0-3.0-1.66","fasdas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","150","601715","0.0-3.0-0.67","+","null","","","","","",""
"","821","html-keyboard-response","151","602539","0.0-3.0-1.67","esfoce","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","152","603041","0.0-3.0-0.68","+","null","","","","","",""
"","1216","html-keyboard-response","153","604259","0.0-3.0-1.68","usnado","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","154","604762","0.0-3.0-0.69","+","null","","","","","",""
"","833","html-keyboard-response","155","605597","0.0-3.0-1.69","revear","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","156","606099","0.0-3.0-0.70","+","null","","","","","",""
"","831","html-keyboard-response","157","606932","0.0-3.0-1.70","pimada","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","158","607433","0.0-3.0-0.71","+","null","","","","","",""
"","703","html-keyboard-response","159","608139","0.0-3.0-1.71","motros","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","160","608640","0.0-3.0-0.72","+","null","","","","","",""
"","664","html-keyboard-response","161","609307","0.0-3.0-1.72","mabras","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","162","609809","0.0-3.0-0.73","+","null","","","","","",""
"","830","html-keyboard-response","163","610641","0.0-3.0-1.73","adoçar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","164","611143","0.0-3.0-0.74","+","null","","","","","",""
"","798","html-keyboard-response","165","611943","0.0-3.0-1.74","comércio","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","166","612445","0.0-3.0-0.75","+","null","","","","","",""
"","868","html-keyboard-response","167","613316","0.0-3.0-1.75","multiplicar","s","v","cog","word","S","exp","11"
"","null","html-keyboard-response","168","613818","0.0-3.0-0.76","+","null","","","","","",""
"","1264","html-keyboard-response","169","615084","0.0-3.0-1.76","temperar","s","v","noncog","word","S","exp","8"
"","null","html-keyboard-response","170","615586","0.0-3.0-0.77","+","null","","","","","",""
"","571","html-keyboard-response","171","616159","0.0-3.0-1.77","gilha","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","172","616661","0.0-3.0-0.78","+","null","","","","","",""
"","17023","html-keyboard-response","173","633686","0.0-3.0-1.78","aletiê","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","174","634188","0.0-3.0-0.79","+","null","","","","","",""
"","863","html-keyboard-response","175","635053","0.0-3.0-1.79","distraído","s","a","cog","word","S","exp","9"
"","null","html-keyboard-response","176","635556","0.0-3.0-0.80","+","null","","","","","",""
"","658","html-keyboard-response","177","636215","0.0-3.0-1.80","agressivo","s","a","cog","word","S","exp","9"
"","null","html-keyboard-response","178","636717","0.0-3.0-0.81","+","null","","","","","",""
"","571","html-keyboard-response","179","637290","0.0-3.0-1.81","pulmão","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","180","637792","0.0-3.0-0.82","+","null","","","","","",""
"","468","html-keyboard-response","181","638262","0.0-3.0-1.82","papai","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","182","638765","0.0-3.0-0.83","+","null","","","","","",""
"","587","html-keyboard-response","183","639353","0.0-3.0-1.83","tênis","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","184","639857","0.0-3.0-0.84","+","null","","","","","",""
"","480","html-keyboard-response","185","640339","0.0-3.0-1.84","lagras","s","null","noncog","pseudo","N","exp","null"
