"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1763","html-keyboard-response","99","242867","0.0-3.0-1.41","pitada","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","100","243371","0.0-3.0-0.42","+","null","","","","","",""
"","1543","html-keyboard-response","101","244915","0.0-3.0-1.42","bambu","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","102","245417","0.0-3.0-0.43","+","null","","","","","",""
"","1748","html-keyboard-response","103","247165","0.0-3.0-1.43","manfa","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","104","247677","0.0-3.0-0.44","+","null","","","","","",""
"","1228","html-keyboard-response","105","248904","0.0-3.0-1.44","tartos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","106","249412","0.0-3.0-0.45","+","null","","","","","",""
"","818","html-keyboard-response","107","250231","0.0-3.0-1.45","frotes","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","108","250734","0.0-3.0-0.46","+","null","","","","","",""
"","2716","html-keyboard-response","109","253452","0.0-3.0-1.46","montanha","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","110","253961","0.0-3.0-0.47","+","null","","","","","",""
"","1596","html-keyboard-response","111","255558","0.0-3.0-1.47","âgnulo","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","112","256065","0.0-3.0-0.48","+","null","","","","","",""
"","960","html-keyboard-response","113","257027","0.0-3.0-1.48","imitar","s","v","cog","word","S","exp","6"
"","null","html-keyboard-response","114","257535","0.0-3.0-0.49","+","null","","","","","",""
"","1110","html-keyboard-response","115","258646","0.0-3.0-1.49","cravo","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","116","259160","0.0-3.0-0.50","+","null","","","","","",""
"","931","html-keyboard-response","117","260092","0.0-3.0-1.50","esperar","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","118","260600","0.0-3.0-0.51","+","null","","","","","",""
