"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","175","485295","0.0-1.0-0.87","+","null","",""
"","1520","audio-keyboard-response","176","489125","0.0-1.0-1.87","../audio/teste-vocab--62.mp3","s","carretel","bobin"
"","null","html-keyboard-response","177","489636","0.0-1.0-0.88","+","null","",""
"","1221","audio-keyboard-response","178","491038","0.0-1.0-1.88","../audio/teste-vocab--108.mp3","s","moradia","kay"
"","null","html-keyboard-response","179","491553","0.0-1.0-0.89","+","null","",""
"","1520","audio-keyboard-response","180","493182","0.0-1.0-1.89","../audio/teste-vocab--105.mp3","s","cítrico","sitrik"
"","null","html-keyboard-response","181","493692","0.0-1.0-0.90","+","null","",""
"","1589","audio-keyboard-response","182","495505","0.0-1.0-1.90","../audio/teste-vocab--50.mp3","s","artista","atis"
"","null","html-keyboard-response","183","496017","0.0-1.0-0.91","+","null","",""
"","2331","audio-keyboard-response","184","498923","0.0-1.0-1.91","../audio/teste-vocab--66.mp3","s","cooperação","koperasyon"
"","null","html-keyboard-response","185","499425","0.0-1.0-0.92","+","null","",""
"","1480","audio-keyboard-response","186","501241","0.0-1.0-1.92","../audio/teste-vocab--130.mp3","s","gentil","dou"
"","null","html-keyboard-response","187","501751","0.0-1.0-0.93","+","null","",""
"","1499","audio-keyboard-response","188","503605","0.0-1.0-1.93","../audio/teste-vocab--126.mp3","s","ambulante","promennen"
"","null","html-keyboard-response","189","504108","0.0-1.0-0.94","+","null","",""
"","1520","audio-keyboard-response","190","505881","0.0-1.0-1.94","../audio/teste-vocab--76.mp3","s","arquivar","achive"
"","null","html-keyboard-response","191","506395","0.0-1.0-0.95","+","null","",""
"","1320","audio-keyboard-response","192","507970","0.0-1.0-1.95","../audio/teste-vocab--13.mp3","s","ambulância","anbilans"
"","null","html-keyboard-response","193","508473","0.0-1.0-0.96","+","null","",""
"","1691","audio-keyboard-response","194","510314","0.0-1.0-1.96","../audio/teste-vocab--51.mp3","s","recolher","kolekte"
"","null","html-keyboard-response","195","510821","0.0-1.0-0.97","+","null","",""
"","1589","audio-keyboard-response","196","512591","0.0-1.0-1.97","../audio/teste-vocab--46.mp3","s","ombro","zepòl"
"","null","html-keyboard-response","197","513107","0.0-1.0-0.98","+","null","",""
"","1581","audio-keyboard-response","198","514952","0.0-1.0-1.98","../audio/teste-vocab--121.mp3","s","atônito","sezi"
"","null","html-keyboard-response","199","515466","0.0-1.0-0.99","+","null","",""
"","1720","audio-keyboard-response","200","517610","0.0-1.0-1.99","../audio/teste-vocab--40.mp3","s","bebida","bwason"
"","null","html-keyboard-response","201","518113","0.0-1.0-0.100","+","null","",""
"","1691","audio-keyboard-response","202","519960","0.0-1.0-1.100","../audio/teste-vocab--104.mp3","s","ira","pwal"
"","null","html-keyboard-response","203","520469","0.0-1.0-0.101","+","null","",""
"","1469","audio-keyboard-response","204","522141","0.0-1.0-1.101","../audio/teste-vocab--80.mp3","s","binóculo","longvi"
"","null","html-keyboard-response","205","522645","0.0-1.0-0.102","+","null","",""
"","2789","audio-keyboard-response","206","525896","0.0-1.0-1.102","../audio/teste-vocab--109.mp3","s","anfíbio","anfibyen"
"","null","html-keyboard-response","207","526406","0.0-1.0-0.103","+","null","",""
"","1808","audio-keyboard-response","208","528414","0.0-1.0-1.103","../audio/teste-vocab--60.mp3","s","secretaria","sekretè"
"","null","html-keyboard-response","209","528929","0.0-1.0-0.104","+","null","",""
"","1360","audio-keyboard-response","210","530439","0.0-1.0-1.104","../audio/teste-vocab--34.mp3","s","tronco","twon"
"","null","html-keyboard-response","211","530946","0.0-1.0-0.105","+","null","",""
"","1680","audio-keyboard-response","212","532791","0.0-1.0-1.105","../audio/teste-vocab--119.mp3","s","numeroso","anpil"
"","null","html-keyboard-response","213","533306","0.0-1.0-0.106","+","null","",""
"","1451","audio-keyboard-response","214","534913","0.0-1.0-1.106","../audio/teste-vocab--86.mp3","s","pensar","panse"
"","null","html-keyboard-response","215","535430","0.0-1.0-0.107","+","null","",""
"","1560","audio-keyboard-response","216","537148","0.0-1.0-1.107","../audio/teste-vocab--29.mp3","s","rasgar","chire"
"","null","html-keyboard-response","217","537656","0.0-1.0-0.108","+","null","",""
"","1280","audio-keyboard-response","218","539146","0.0-1.0-1.108","../audio/teste-vocab--77.mp3","s","comércio","komès"
"","null","html-keyboard-response","219","539660","0.0-1.0-0.109","+","null","",""
"","1429","audio-keyboard-response","220","541412","0.0-1.0-1.109","../audio/teste-vocab--03.mp3","s","balançar","balanse"
"","null","html-keyboard-response","221","541928","0.0-1.0-0.110","+","null","",""
"","2331","audio-keyboard-response","222","544510","0.0-1.0-1.110","../audio/teste-vocab--81.mp3","s","judicial","jidisyè"
"","null","html-keyboard-response","223","545026","0.0-1.0-0.111","+","null","",""
"","1789","audio-keyboard-response","224","547146","0.0-1.0-1.111","../audio/teste-vocab--24.mp3","s","acidente","aksidan"
"","null","html-keyboard-response","225","547662","0.0-1.0-0.112","+","null","",""
"","1400","audio-keyboard-response","226","551246","0.0-1.0-1.112","../audio/teste-vocab--07.mp3","s","abajur","lanp"
"","null","html-keyboard-response","227","551760","0.0-1.0-0.113","+","null","",""
"","1589","audio-keyboard-response","228","553566","0.0-1.0-1.113","../audio/teste-vocab--41.mp3","s","médico","doktè,"
"","null","html-keyboard-response","229","554082","0.0-1.0-0.114","+","null","",""
"","1520","audio-keyboard-response","230","555812","0.0-1.0-1.114","../audio/teste-vocab--14.mp3","s","ler","li"
"","null","html-keyboard-response","231","556327","0.0-1.0-0.115","+","null","",""
"","1491","audio-keyboard-response","232","558103","0.0-1.0-1.115","../audio/teste-vocab--129.mp3","s","elipse","elips"
"","null","html-keyboard-response","233","558607","0.0-1.0-0.116","+","null","",""
"","1800","audio-keyboard-response","234","560640","0.0-1.0-1.116","../audio/teste-vocab--20.mp3","s","medir","mezire"
"","null","html-keyboard-response","235","561154","0.0-1.0-0.117","+","null","",""
"","2411","audio-keyboard-response","236","563842","0.0-1.0-1.117","../audio/teste-vocab--65.mp3","s","discussão","diskisyon"
"","null","html-keyboard-response","237","564344","0.0-1.0-0.118","+","null","",""
"","1699","audio-keyboard-response","238","566368","0.0-1.0-1.118","../audio/teste-vocab--54.mp3","s","arbusto","raje"
"","null","html-keyboard-response","239","566881","0.0-1.0-0.119","+","null","",""
"","1469","audio-keyboard-response","240","568510","0.0-1.0-1.119","../audio/teste-vocab--71.mp3","s","caule","tij"
"","null","html-keyboard-response","241","569020","0.0-1.0-0.120","+","null","",""
"","1739","audio-keyboard-response","242","570969","0.0-1.0-1.120","../audio/teste-vocab--27.mp3","s","rio","rivyè"
"","null","html-keyboard-response","243","571477","0.0-1.0-0.121","+","null","",""
"","2421","audio-keyboard-response","244","574117","0.0-1.0-1.121","../audio/teste-vocab--74.mp3","s","desilusão","dezilizyon"
"","null","html-keyboard-response","245","574619","0.0-1.0-0.122","+","null","",""
"","1541","audio-keyboard-response","246","576352","0.0-1.0-1.122","../audio/teste-vocab--01.mp3","s","boneca","pope"
"","null","html-keyboard-response","247","576856","0.0-1.0-0.123","+","null","",""
"","2120","audio-keyboard-response","248","579177","0.0-1.0-1.123","../audio/teste-vocab--43.mp3","s","mecânico","mekanisyen"
"","null","html-keyboard-response","249","579694","0.0-1.0-0.124","+","null","",""
"","1621","audio-keyboard-response","250","581522","0.0-1.0-1.124","../audio/teste-vocab--97.mp3","s","frágil","frajil"
"","null","html-keyboard-response","251","582026","0.0-1.0-0.125","+","null","",""
"","1709","audio-keyboard-response","252","583946","0.0-1.0-1.125","../audio/teste-vocab--32.mp3","s","descascar","dekale"
"","null","html-keyboard-response","253","584460","0.0-1.0-0.126","+","null","",""
"","1451","audio-keyboard-response","254","586066","0.0-1.0-1.126","../audio/teste-vocab--26.mp3","s","cotovelo","koud"
"","null","html-keyboard-response","255","586578","0.0-1.0-0.127","+","null","",""
"","2440","audio-keyboard-response","256","589462","0.0-1.0-1.127","../audio/teste-vocab--118.mp3","s","paralelogramo","paralelogram"
"","null","html-keyboard-response","257","589974","0.0-1.0-0.128","+","null","",""
"","1920","audio-keyboard-response","258","592093","0.0-1.0-1.128","../audio/teste-vocab--25.mp3","s","canguru","kanguwou"
"","null","html-keyboard-response","259","592606","0.0-1.0-0.129","+","null","",""
"","1488","audio-keyboard-response","260","594289","0.0-1.0-1.129","../audio/teste-vocab--42.mp3","s","isolamento","izòlman"
