"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","151","316531","0.0-1.0-0.75","+","null","",""
"","1659","audio-keyboard-response","152","319193","0.0-1.0-1.75","../audio/teste-vocab--97.mp3","s","frágil","frajil"
"","null","html-keyboard-response","153","319694","0.0-1.0-0.76","+","null","",""
"","2080","audio-keyboard-response","154","322785","0.0-1.0-1.76","../audio/teste-vocab--50.mp3","s","artista","atis"
"","null","html-keyboard-response","155","323287","0.0-1.0-0.77","+","null","",""
"","1768","audio-keyboard-response","156","326035","0.0-1.0-1.77","../audio/teste-vocab--70.mp3","s","funil","antónwa"
"","null","html-keyboard-response","157","326536","0.0-1.0-0.78","+","null","",""
"","1720","audio-keyboard-response","158","329269","0.0-1.0-1.78","../audio/teste-vocab--86.mp3","s","pensar","panse"
"","null","html-keyboard-response","159","329770","0.0-1.0-0.79","+","null","",""
"","1829","audio-keyboard-response","160","332604","0.0-1.0-1.79","../audio/teste-vocab--75.mp3","s","carpinteiro","chapantye"
"","null","html-keyboard-response","161","333105","0.0-1.0-0.80","+","null","",""
"","2288","audio-keyboard-response","162","335910","0.0-1.0-1.80","../audio/teste-vocab--16.mp3","s","pescoço","kou"
"","null","html-keyboard-response","163","336412","0.0-1.0-0.81","+","null","",""
"","1939","audio-keyboard-response","164","339398","0.0-1.0-1.81","../audio/teste-vocab--111.mp3","s","jubilosa","rejwisans"
"","null","html-keyboard-response","165","339900","0.0-1.0-0.82","+","null","",""
"","1869","audio-keyboard-response","166","342270","0.0-1.0-1.82","../audio/teste-vocab--04.mp3","s","roda","wonn"
"","null","html-keyboard-response","167","342771","0.0-1.0-0.83","+","null","",""
"","5011","audio-keyboard-response","168","348827","0.0-1.0-1.83","../audio/teste-vocab--29.mp3","s","rasgar","chire"
"","null","html-keyboard-response","169","349328","0.0-1.0-0.84","+","null","",""
"","1731","audio-keyboard-response","170","352049","0.0-1.0-1.84","../audio/teste-vocab--03.mp3","s","balançar","balanse"
"","null","html-keyboard-response","171","352550","0.0-1.0-0.85","+","null","",""
"","2339","audio-keyboard-response","172","355915","0.0-1.0-1.85","../audio/teste-vocab--93.mp3","s","felino","leopa"
"","null","html-keyboard-response","173","356416","0.0-1.0-0.86","+","null","",""
"","6488","audio-keyboard-response","174","363913","0.0-1.0-1.86","../audio/teste-vocab--129.mp3","s","elipse","elips"
"","null","html-keyboard-response","175","364414","0.0-1.0-0.87","+","null","",""
"","1939","audio-keyboard-response","176","367360","0.0-1.0-1.87","../audio/teste-vocab--106.mp3","s","lubrificar","grese"
"","null","html-keyboard-response","177","367861","0.0-1.0-0.88","+","null","",""
"","1509","audio-keyboard-response","178","370348","0.0-1.0-1.88","../audio/teste-vocab--88.mp3","s","portátil","pòtab"
"","null","html-keyboard-response","179","370849","0.0-1.0-0.89","+","null","",""
"","1920","audio-keyboard-response","180","373764","0.0-1.0-1.89","../audio/teste-vocab--102.mp3","s","arrogante","arogan"
"","null","html-keyboard-response","181","374266","0.0-1.0-0.90","+","null","",""
"","1851","audio-keyboard-response","182","377134","0.0-1.0-1.90","../audio/teste-vocab--35.mp3","s","líquido","likid"
"","null","html-keyboard-response","183","377634","0.0-1.0-0.91","+","null","",""
"","2131","audio-keyboard-response","184","380729","0.0-1.0-1.91","../audio/teste-vocab--37.mp3","s","músico","mizisyen"
"","null","html-keyboard-response","185","381230","0.0-1.0-0.92","+","null","",""
"","1848","audio-keyboard-response","186","384194","0.0-1.0-1.92","../audio/teste-vocab--58.mp3","s","nutritivo","nourisan"
"","null","html-keyboard-response","187","384698","0.0-1.0-0.93","+","null","",""
"","3349","audio-keyboard-response","188","389078","0.0-1.0-1.93","../audio/teste-vocab--62.mp3","s","carretel","bobin"
"","null","html-keyboard-response","189","389580","0.0-1.0-0.94","+","null","",""
"","1512","audio-keyboard-response","190","391620","0.0-1.0-1.94","../audio/teste-vocab--73.mp3","s","ângulo","ang"
"","null","html-keyboard-response","191","392125","0.0-1.0-0.95","+","null","",""
"","1891","audio-keyboard-response","192","395038","0.0-1.0-1.95","../audio/teste-vocab--31.mp3","s","vazio","vid"
"","null","html-keyboard-response","193","395538","0.0-1.0-0.96","+","null","",""
"","1669","audio-keyboard-response","194","398213","0.0-1.0-1.96","../audio/teste-vocab--104.mp3","s","ira","pwal"
"","null","html-keyboard-response","195","398714","0.0-1.0-0.97","+","null","",""
"","1680","audio-keyboard-response","196","401395","0.0-1.0-1.97","../audio/teste-vocab--114.mp3","s","fragmentar","dechire"
"","null","html-keyboard-response","197","401896","0.0-1.0-0.98","+","null","",""
"","2549","audio-keyboard-response","198","405430","0.0-1.0-1.98","../audio/teste-vocab--118.mp3","s","paralelogramo","paralelogram"
"","null","html-keyboard-response","199","405932","0.0-1.0-0.99","+","null","",""
"","1789","audio-keyboard-response","200","408715","0.0-1.0-1.99","../audio/teste-vocab--72.mp3","s","ilha","zile"
"","null","html-keyboard-response","201","409217","0.0-1.0-0.100","+","null","",""
"","2461","audio-keyboard-response","202","412696","0.0-1.0-1.100","../audio/teste-vocab--65.mp3","s","discussão","diskisyon"
"","null","html-keyboard-response","203","413198","0.0-1.0-0.101","+","null","",""
"","1960","audio-keyboard-response","204","416134","0.0-1.0-1.101","../audio/teste-vocab--123.mp3","s","emissão","emisyon"
"","null","html-keyboard-response","205","416635","0.0-1.0-0.102","+","null","",""
"","1752","audio-keyboard-response","206","419461","0.0-1.0-1.102","../audio/teste-vocab--40.mp3","s","bebida","bwason"
"","null","html-keyboard-response","207","419963","0.0-1.0-0.103","+","null","",""
"","1691","audio-keyboard-response","208","422243","0.0-1.0-1.103","../audio/teste-vocab--13.mp3","s","ambulância","anbilans"
"","null","html-keyboard-response","209","422745","0.0-1.0-0.104","+","null","",""
"","6968","audio-keyboard-response","210","430711","0.0-1.0-1.104","../audio/teste-vocab--56.mp3","s","agricultura","agrikilti"
"","null","html-keyboard-response","211","431216","0.0-1.0-0.105","+","null","",""
"","1251","audio-keyboard-response","212","433492","0.0-1.0-1.105","../audio/teste-vocab--125.mp3","s","lamaçal","labou"
"","null","html-keyboard-response","213","433994","0.0-1.0-0.106","+","null","",""
"","1819","audio-keyboard-response","214","436845","0.0-1.0-1.106","../audio/teste-vocab--99.mp3","s","arqueólogo","akeyológ"
"","null","html-keyboard-response","215","437346","0.0-1.0-0.107","+","null","",""
"","208","audio-keyboard-response","216","438557","0.0-1.0-1.107","../audio/teste-vocab--46.mp3","s","ombro","zepòl"
"","null","html-keyboard-response","217","439058","0.0-1.0-0.108","+","null","",""
"","1760","audio-keyboard-response","218","441344","0.0-1.0-1.108","../audio/teste-vocab--12.mp3","s","jaula","kaj"
"","null","html-keyboard-response","219","441846","0.0-1.0-0.109","+","null","",""
"","1832","audio-keyboard-response","220","444783","0.0-1.0-1.109","../audio/teste-vocab--68.mp3","s","surpreendido","sezi"
"","null","html-keyboard-response","221","445285","0.0-1.0-0.110","+","null","",""
"","2800","audio-keyboard-response","222","449085","0.0-1.0-1.110","../audio/teste-vocab--105.mp3","s","cítrico","sitrik"
"","null","html-keyboard-response","223","449587","0.0-1.0-0.111","+","null","",""
"","1739","audio-keyboard-response","224","451884","0.0-1.0-1.111","../audio/teste-vocab--07.mp3","s","abajur","lanp"
"","null","html-keyboard-response","225","452385","0.0-1.0-0.112","+","null","",""
"","1611","audio-keyboard-response","226","455305","0.0-1.0-1.112","../audio/teste-vocab--77.mp3","s","comércio","komès"
"","null","html-keyboard-response","227","455808","0.0-1.0-0.113","+","null","",""
"","1021","audio-keyboard-response","228","457860","0.0-1.0-1.113","../audio/teste-vocab--44.mp3","s","premiar","rekonpanse"
"","null","html-keyboard-response","229","458361","0.0-1.0-0.114","+","null","",""
"","1888","audio-keyboard-response","230","461471","0.0-1.0-1.114","../audio/teste-vocab--91.mp3","s","bússola","bousòl"
"","null","html-keyboard-response","231","461978","0.0-1.0-0.115","+","null","",""
"","1720","audio-keyboard-response","232","464721","0.0-1.0-1.115","../audio/teste-vocab--24.mp3","s","acidente","aksidan"
"","null","html-keyboard-response","233","465222","0.0-1.0-0.116","+","null","",""
"","2240","audio-keyboard-response","234","468471","0.0-1.0-1.116","../audio/teste-vocab--80.mp3","s","binóculo","longvi"
"","null","html-keyboard-response","235","468972","0.0-1.0-0.117","+","null","",""
"","6600","audio-keyboard-response","236","476550","0.0-1.0-1.117","../audio/teste-vocab--55.mp3","s","bosque","forè"
"","null","html-keyboard-response","237","477051","0.0-1.0-0.118","+","null","",""
"","2240","audio-keyboard-response","238","480264","0.0-1.0-1.118","../audio/teste-vocab--81.mp3","s","judicial","jidisyè"
"","null","html-keyboard-response","239","480766","0.0-1.0-0.119","+","null","",""
"","9141","audio-keyboard-response","240","490904","0.0-1.0-1.119","../audio/teste-vocab--48.mp3","s","joia","bijou"
"","null","html-keyboard-response","241","491405","0.0-1.0-0.120","+","null","",""
"","4251","audio-keyboard-response","242","496643","0.0-1.0-1.120","../audio/teste-vocab--101.mp3","s","incandescente","enkandesan"
"","null","html-keyboard-response","243","497145","0.0-1.0-0.121","+","null","",""
"","2760","audio-keyboard-response","244","500904","0.0-1.0-1.121","../audio/teste-vocab--122.mp3","s","transeunte","pasajè"
"","null","html-keyboard-response","245","501406","0.0-1.0-0.122","+","null","",""
"","2171","audio-keyboard-response","246","504584","0.0-1.0-1.122","../audio/teste-vocab--119.mp3","s","numeroso","anpil"
"","null","html-keyboard-response","247","505086","0.0-1.0-0.123","+","null","",""
"","1760","audio-keyboard-response","248","507895","0.0-1.0-1.123","../audio/teste-vocab--96.mp3","s","árido","sechrès"
"","null","html-keyboard-response","249","508397","0.0-1.0-0.124","+","null","",""
"","2141","audio-keyboard-response","250","511542","0.0-1.0-1.124","../audio/teste-vocab--63.mp3","s","transparente","transparan"
"","null","html-keyboard-response","251","512044","0.0-1.0-0.125","+","null","",""
"","1739","audio-keyboard-response","252","514839","0.0-1.0-1.125","../audio/teste-vocab--107.mp3","s","elo","emay"
"","null","html-keyboard-response","253","515390","0.0-1.0-0.126","+","null","",""
"","1760","audio-keyboard-response","254","518134","0.0-1.0-1.126","../audio/teste-vocab--22.mp3","s","quebrado","kraze"
"","null","html-keyboard-response","255","518636","0.0-1.0-0.127","+","null","",""
"","1701","audio-keyboard-response","256","521452","0.0-1.0-1.127","../audio/teste-vocab--20.mp3","s","medir","mezire"
"","null","html-keyboard-response","257","521954","0.0-1.0-0.128","+","null","",""
"","1720","audio-keyboard-response","258","524179","0.0-1.0-1.128","../audio/teste-vocab--95.mp3","s","submergir","plonje"
"","null","html-keyboard-response","259","524680","0.0-1.0-0.129","+","null","",""
"","1328","audio-keyboard-response","260","526996","0.0-1.0-1.129","../audio/teste-vocab--64.mp3","s","colher","kiyè"
